mod,sub,nrom,departamento,categorias,co2abs,co2,ch4,n2o,hfc-23,hfc-32,hfc-125,hfc-134a,hfc-143a,hfc-152a,hfc-227ea,hfc-236fa,hfc-245fa,hfc-365mfc,hfc-43-10mee,pfc-14,pfc-116,sf6,co2abseq,co2eq,ch4eq,n2oeq,hfc-23eq,hfc-32eq,hfc-125eq,hfc-134aeq,hfc-143aeq,hfc-152aeq,hfc-227eaeq,hfc-236faeq,hfc-245faeq,hfc-365mfceq,hfc-43-10meeeq,pfc-14eq,pfc-116eq,sf6eq,abosorciones_totales,emisiones_totales,emisiones_netas,sector_principal
2.0,c,,MAGDALENA,2G3c - Otros (especificar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,MAGDALENA,2G4 - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,MAGDALENA,2H - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,MAGDALENA,2H1 - Industria de pulpa y el papel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,MAGDALENA,2H2 -  Industria de la alimentación y bebidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
2.0,,,MAGDALENA,2H3 - Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Procesos Industriales
3.0,,,MAGDALENA,"3 - Agricultura, Silvicultura, y Otros Usos de la Tierra",-402.284941,836.8490325,77.00540334,1.574318056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-402.284941,836.8490325,"2,156.151293",417.1942848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-402.284941,"3,410.194611","3,007.90967",Agricultura
3.0,,,MAGDALENA,3A - Ganadería,,0,76.82678539,0.1198107082,,,,,,,,,,,,,,,,0,"2,151.149991",31.74983768,,,,,,,,,,,,,,,,"2,182.899829","2,182.899829",Agricultura
3.0,,,MAGDALENA,3A1 - Fermentación entérica,,0,72.96208434,0.0,,,,,,,,,,,,,,,,0,"2,042.938361",0,,,,,,,,,,,,,,,,"2,042.938361","2,042.938361",Agricultura
3.0,a,,MAGDALENA,3A1a - Total Ganado Bovino,,,68.9816249,,,,,,,,,,,,,,,,,,"1,931.485497",,,,,,,,,,,,,,,,,"1,931.485497","1,931.485497",Agricultura
3.0,a,i,MAGDALENA,3A1ai - Ganado Bovino Vacas de Alta Producción,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,a,ii,MAGDALENA,3A1aii - Ganado Bovino Vacas de Baja Producción,,,28.79310252,,,,,,,,,,,,,,,,,,806.2068705,,,,,,,,,,,,,,,,,806.2068705,806.2068705,Agricultura
3.0,a,iii,MAGDALENA,3A1aiii - Ganado Bovino Vacas para producción de carne,,,1.06959748,,,,,,,,,,,,,,,,,,29.94872944,,,,,,,,,,,,,,,,,29.94872944,29.94872944,Agricultura
3.0,a,iv,MAGDALENA,3A1aiv - Ganado Bovino Toros utilizados con fines reproductivos,,,1.5195488,,,,,,,,,,,,,,,,,,42.5473664,,,,,,,,,,,,,,,,,42.5473664,42.5473664,Agricultura
3.0,a,v,MAGDALENA,3A1av - Ganado Bovino Terneros pre-destetos,,,4.86078006,,,,,,,,,,,,,,,,,,136.1018417,,,,,,,,,,,,,,,,,136.1018417,136.1018417,Agricultura
3.0,a,vi,MAGDALENA,3A1avi - Ganado Bovino Terneras de remplazo,,,16.77832352,,,,,,,,,,,,,,,,,,469.7930586,,,,,,,,,,,,,,,,,469.7930586,469.7930586,Agricultura
3.0,a,vii,MAGDALENA,3A1avii - Ganado Bovino Ganado de engorde,,,15.96027252,,,,,,,,,,,,,,,,,,446.8876306,,,,,,,,,,,,,,,,,446.8876306,446.8876306,Agricultura
3.0,b,,MAGDALENA,3A1b - Búfalos,,,1.718496,,,,,,,,,,,,,,,,,,48.117888,,,,,,,,,,,,,,,,,48.117888,48.117888,Agricultura
3.0,c,,MAGDALENA,3A1c - Ovinos,,,0.85712,,,,,,,,,,,,,,,,,,23.99936,,,,,,,,,,,,,,,,,23.99936,23.99936,Agricultura
3.0,d,,MAGDALENA,3A1d - Caprinos,,,0.17849,,,,,,,,,,,,,,,,,,4.99772,,,,,,,,,,,,,,,,,4.99772,4.99772,Agricultura
3.0,e,,MAGDALENA,3A1e - Camellos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,f,,MAGDALENA,3A1f - Caballos,,,0.8193310043,,,,,,,,,,,,,,,,,,22.94126812,,,,,,,,,,,,,,,,,22.94126812,22.94126812,Agricultura
3.0,g,,MAGDALENA,3A1g - Mulas y asnos,,,0.1477061087,,,,,,,,,,,,,,,,,,4.135771044,,,,,,,,,,,,,,,,,4.135771044,4.135771044,Agricultura
3.0,h,,MAGDALENA,3A1h - Porcinos,,,0.2593163233,,,,,,,,,,,,,,,,,,7.260857052,,,,,,,,,,,,,,,,,7.260857052,7.260857052,Agricultura
3.0,h,i,MAGDALENA,3A1hi - Porcinos < 6 meses,,,0.0033823233,,,,,,,,,,,,,,,,,,0.0947050521,,,,,,,,,,,,,,,,,0.0947050521,0.0947050521,Agricultura
3.0,h,ii,MAGDALENA,3A1hii - Porcinos > 6 meses,,,0.000834,,,,,,,,,,,,,,,,,,0.023352,,,,,,,,,,,,,,,,,0.023352,0.023352,Agricultura
3.0,h,iii,MAGDALENA,3A1hiii - Porcinos baja productividad,,,0.2551,,,,,,,,,,,,,,,,,,7.1428,,,,,,,,,,,,,,,,,7.1428,7.1428,Agricultura
3.0,j,,MAGDALENA,3A1j - Aves,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,j,i,MAGDALENA,3A1ji - Ponedoras,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,j,ii,MAGDALENA,3A1jii - Pollo de engorde,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,,,MAGDALENA,3A2 - Gestión de estiércol,,0,3.864701059,0.1198107082,,,,,,,,,,,,,,,,0,108.2116296,31.74983768,,,,,,,,,,,,,,,,139.9614673,139.9614673,Agricultura
3.0,a,,MAGDALENA,3A2a - Total Ganado Bovino,,,0.6551231,0.0309234477,,,,,,,,,,,,,,,,,18.3434468,8.194713639,,,,,,,,,,,,,,,,26.53816044,26.53816044,Agricultura
3.0,a,i,MAGDALENA,3A2ai - Ganado Bovino Vacas de Alta Producción,,,0.0,0.0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,a,ii,MAGDALENA,3A2aii - Ganado Bovino Vacas de Baja Producción,,,0.2846027333,0.0309234477,,,,,,,,,,,,,,,,,7.968876533,8.194713639,,,,,,,,,,,,,,,,16.16359017,16.16359017,Agricultura
3.0,a,iii,MAGDALENA,3A2aiii - Ganado Bovino Vacas para producción de carne,,,0.0109885067,0.0,,,,,,,,,,,,,,,,,0.3076781867,0,,,,,,,,,,,,,,,,0.3076781867,0.3076781867,Agricultura
3.0,a,iv,MAGDALENA,3A2aiv - Ganado Bovino Toros utilizados con fines reproductivos,,,0.01608706,0.0,,,,,,,,,,,,,,,,,0.45043768,0,,,,,,,,,,,,,,,,0.45043768,0.45043768,Agricultura
3.0,a,v,MAGDALENA,3A2av - Ganado Bovino Terneros pre-destetos,,,0.05214186,0.0,,,,,,,,,,,,,,,,,1.45997208,0,,,,,,,,,,,,,,,,1.45997208,1.45997208,Agricultura
3.0,a,vi,MAGDALENA,3A2avi - Ganado Bovino Terneras de remplazo,,,0.14991144,0.0,,,,,,,,,,,,,,,,,4.19752032,0,,,,,,,,,,,,,,,,4.19752032,4.19752032,Agricultura
3.0,a,vii,MAGDALENA,3A2avii - Ganado Bovino Ganado de engorde,,,0.1413915,0.0,,,,,,,,,,,,,,,,,3.958962,0,,,,,,,,,,,,,,,,3.958962,3.958962,Agricultura
3.0,b,,MAGDALENA,3A2b - Búfalos,,,0.0389775272,0.0024960902,,,,,,,,,,,,,,,,,1.091370762,0.6614638945,,,,,,,,,,,,,,,,1.752834657,1.752834657,Agricultura
3.0,c,,MAGDALENA,3A2c - Ovinos,,,0.0115914235,0.0045307657,,,,,,,,,,,,,,,,,0.3245598568,1.200652912,,,,,,,,,,,,,,,,1.525212769,1.525212769,Agricultura
3.0,d,,MAGDALENA,3A2d - Caprinos,,,0.0031001888,0.0010275351,,,,,,,,,,,,,,,,,0.0868052867,0.2722968036,,,,,,,,,,,,,,,,0.3591020903,0.3591020903,Agricultura
3.0,e,,MAGDALENA,3A2e - Camellos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,Agricultura
3.0,f,,MAGDALENA,3A2f - Caballos,,,0.0506002442,0.0036029106,,,,,,,,,,,,,,,,,1.416806837,0.9547712963,,,,,,,,,,,,,,,,2.371578133,2.371578133,Agricultura
3.0,g,,MAGDALENA,3A2g - Mulas y asnos,,,0.016419661,0.0008573664,,,,,,,,,,,,,,,,,0.4597505067,0.2272021062,,,,,,,,,,,,,,,,0.6869526129,0.6869526129,Agricultura
3.0,h,,MAGDALENA,3A2h - Porcinos,,,3.039509259,0.0713890735,,,,,,,,,,,,,,,,,85.10625926,18.91810447,,,,,,,,,,,,,,,,104.0243637,104.0243637,Agricultura
3.0,h,i,MAGDALENA,3A2hi - Porcinos < 6 meses,,,0.0325973688,0.0001553225,,,,,,,,,,,,,,,,,0.9127263252,0.0411604732,,,,,,,,,,,,,,,,0.9538867984,0.9538867984,Agricultura
3.0,h,ii,MAGDALENA,3A2hii - Porcinos > 6 meses,,,0.0110411878,6.17146e-05,,,,,,,,,,,,,,,,,0.3091532574,0.016354378,,,,,,,,,,,,,,,,0.3255076354,0.3255076354,Agricultura
3.0,h,iii,MAGDALENA,3A2hiii - Porcinos baja productividad,,,2.995870703,0.0711720363,,,,,,,,,,,,,,,,,83.88437968,18.86058962,,,,,,,,,,,,,,,,102.7449693,102.7449693,Agricultura
3.0,j,,MAGDALENA,3A2j - Aves,,,0.0493796547,0.0049835191,,,,,,,,,,,,,,,,,1.382630333,1.320632553,,,,,,,,,,,,,,,,2.703262886,2.703262886,Agricultura
3.0,j,i,MAGDALENA,3A2ji - Ponedoras,,,0.0094785303,0.0012470434,,,,,,,,,,,,,,,,,0.2653988486,0.3304665068,,,,,,,,,,,,,,,,0.5958653554,0.5958653554,Agricultura
3.0,j,ii,MAGDALENA,3A2jii - Pollo de engorde,,,0.0399011244,0.0037364756,,,,,,,,,,,,,,,,,1.117231484,0.9901660466,,,,,,,,,,,,,,,,2.107397531,2.107397531,Agricultura
3.0,,,MAGDALENA,3B - Tierra,-397.602278,828.508405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-397.602278,828.508405,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-397.602278,828.508405,430.906127,Agricultura
3.0,,,MAGDALENA,3B1 - Tierras forestales,-180.0394204,541.0819132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180.0394204,541.0819132,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180.0394204,541.0819132,361.0424928,Agricultura
3.0,a,,MAGDALENA,3B1a - Tierras forestales que permanecen como tales,-180.0394204,541.0819132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180.0394204,541.0819132,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180.0394204,541.0819132,361.0424928,Agricultura
3.0,a,i,MAGDALENA,3B1ai - Tierras forestales que permanecen como tales(Bosque natural),0,441.8882424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,441.8882424,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,441.8882424,441.8882424,Agricultura
3.0,a,i,MAGDALENA,Biomasa,0,441.7110496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,441.7110496,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,441.7110496,441.7110496,Agricultura
3.0,a,i,MAGDALENA,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,a,i,MAGDALENA,Suelos,0,0.17719278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17719278,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17719278,0.17719278,Agricultura
3.0,a,ii,MAGDALENA,3B1aii - Tierras forestales que permanecen como tales (Stock Change),0,38.16144343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.16144343,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.16144343,38.16144343,Agricultura
3.0,a,ii,MAGDALENA,Biomasa,0,36.52021971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.52021971,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.52021971,36.52021971,Agricultura
3.0,a,ii,MAGDALENA,MOM,0,1.641223726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.641223726,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.641223726,1.641223726,Agricultura
3.0,a,ii,MAGDALENA,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,a,iii,MAGDALENA,3B1aiii - Tierras forestales que permanecen como tales (Plantaciones),-180.0394204,61.03222741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180.0394204,61.03222741,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180.0394204,61.03222741,-119.007193,Agricultura
3.0,a,iii,MAGDALENA,Biomasa,-180.0394204,61.03222741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180.0394204,61.03222741,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180.0394204,61.03222741,-119.007193,Agricultura
3.0,a,iii,MAGDALENA,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,a,iii,MAGDALENA,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,,MAGDALENA,3B1b - Tierras convertidas en tierras forestales,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,i,MAGDALENA,3B1bi - Tierras de cultivo convertidas en tierras forestales,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,i,MAGDALENA,Biomasa,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,i,MAGDALENA,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,i,MAGDALENA,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,ii,MAGDALENA,3B1bii - Pastizales convertidos en tierras forestales,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,ii,MAGDALENA,Biomasa,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,ii,MAGDALENA,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,ii,MAGDALENA,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iii,MAGDALENA,3B1biii - Humedales convertidos en tierras forestales,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iii,MAGDALENA,Biomasa,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iii,MAGDALENA,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iii,MAGDALENA,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iv,MAGDALENA,3B1biv - Asentamientos convertidos en tierras forestales,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iv,MAGDALENA,Biomasa,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iv,MAGDALENA,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,iv,MAGDALENA,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,v,MAGDALENA,3B1bv - Otras tierras convertidas en tierras forestales,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,v,MAGDALENA,Biomasa,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,v,MAGDALENA,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,b,v,MAGDALENA,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,,,MAGDALENA,3B2 - Tierras de cultivo,-217.5628576,140.4517593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-217.5628576,140.4517593,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-217.5628576,140.4517593,-77.11109831,Agricultura
3.0,a,,MAGDALENA,3B2a - Tierras de cultivo que permanecen como tales,-217.5628576,132.1623003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-217.5628576,132.1623003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-217.5628576,132.1623003,-85.40055731,Agricultura
3.0,a,,MAGDALENA,Biomasa,-654.3304943,202.1442188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-654.3304943,202.1442188,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-654.3304943,202.1442188,-452.1862755,Agricultura
3.0,a,,MAGDALENA,MOM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,a,,MAGDALENA,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,a,i,MAGDALENA,3B2ai - Cultivo de café,-71.38157572,72.60423241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.38157572,72.60423241,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.38157572,72.60423241,1.222656692,Agricultura
3.0,a,i,MAGDALENA,Biomasa,-71.38157572,72.60423241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.38157572,72.60423241,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.38157572,72.60423241,1.222656692,Agricultura
3.0,a,i,MAGDALENA,Suelos,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Agricultura
3.0,a,ii,MAGDALENA,3B2aii - Palma,-134.5016787,21.55078519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.5016787,21.55078519,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.5016787,21.55078519,-112.9508935,Agricultura
3.0,a,ii,MAGDALENA,Biomasa,-134.5016787,21.55078519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.5016787,21.55078519,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.5016787,21.55078519,-112.9508935,Agricultura
